taz,parkingType,chargingPointType,housingType,propertyType,county,locationX,locationY,parkingZoneId,reservedFor,pricingModel,feeInCents,numStalls,timeRestrictions
,Public,NoCharger,non-res,,,-122.3209908,47.6206832,528432_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.323984,47.6087865,528511_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3248684,47.6065503,528531_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3501639,47.6160265,528551_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3494296,47.6168447,528563_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3323254,47.6033093,528603_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3469721,47.6186452,528611_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3241032,47.607747,528618_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3355375,47.61824,528631_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3275823,47.5968379,528674_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3208272,47.6249415,528677_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3352537,47.608521,528712_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.353548,47.6146937,528724_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3251613,47.5980187,528727_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3306454,47.6061259,528741_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.337486,47.6169183,528771_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.335126,47.6083814,528778_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3264166,47.6014614,528803_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3514818,47.6165315,528848_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3337706,47.6028431,528852_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3338945,47.6027913,528858_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3262716,47.6012097,528867_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3432067,47.6122953,528876_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3475306,47.6181012,528907_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3329011,47.6030684,528948_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3502717,47.6159431,528973_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3208522,47.6022391,528976_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3521581,47.6173085,528998_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3305925,47.6036908,529021_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3277556,47.600268,529029_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.336582,47.6099729,529044_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.336971,47.6044544,529057_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3261353,47.613766,529080_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3262667,47.6003568,529096_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3491438,47.6168159,529125_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3262653,47.599671,529127_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3235249,47.6156446,529135_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3318536,47.6050798,529157_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.320626,47.602543,529163_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3346155,47.6054485,529182_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3313013,47.6044709,529189_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3264171,47.6013138,529203_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.351978,47.6148575,529261_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3249876,47.5988809,529272_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3417398,47.6141882,529278_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3207703,47.6203394,529284_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3311984,47.6067328,529314_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3207601,47.6196951,529321_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3499039,47.6162277,529329_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3374327,47.6169596,529336_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3206391,47.6117327,529341_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3323345,47.6042884,529356_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3206467,47.6088559,529363_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3324998,47.6053403,529372_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3262721,47.6010867,529400_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3339072,47.6070228,529420_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3207142,47.6163028,529478_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3207695,47.6202854,529498_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3275868,47.5981233,529501_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3336606,47.605706,529511_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3259931,47.6059738,529552_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3403564,47.6131518,529565_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3509577,47.616937,529584_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3402466,47.6132909,529589_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3394161,47.6128145,529590_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3514326,47.6165695,529594_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3433189,47.6123834,529616_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3226665,47.6074771,529631_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3409204,47.6140587,529633_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3393835,47.6125695,529659_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3297674,47.6185752,529705_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3337138,47.6048331,529712_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3207727,47.6212432,529727_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.350863,47.6154942,529751_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3213219,47.6110212,529758_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3360011,47.6093377,529769_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3420947,47.614398,529774_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3254667,47.6071705,529776_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3511306,47.617874,529779_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3495511,47.6186363,529836_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3477249,47.6182253,529845_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3344139,47.6076035,529892_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.329242,47.6045896,529896_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3261805,47.6058955,529914_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3234791,47.6144544,529980_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3209002,47.6147299,530061_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3420595,47.614155,530073_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.340972,47.6142103,530105_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3343387,47.6034534,530123_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3262844,47.5969111,530130_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3284186,47.6070605,530188_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3209225,47.6166529,530197_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3277554,47.6003145,530211_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3364776,47.6098587,530227_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.348373,47.6174122,530229_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3456441,47.6162703,530231_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3262675,47.6001388,530232_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.326266,47.6005473,530236_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3244833,47.607588,530241_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.330168,47.6051754,530253_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3214304,47.6108147,530254_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3502833,47.6161841,530259_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3312159,47.6048918,530269_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3336136,47.6069883,530287_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3264175,47.6012195,530295_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3249811,47.5964419,530318_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3333549,47.6063978,530326_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3264168,47.6014122,530338_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3325789,47.6032032,530358_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3327866,47.6052205,530366_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3300217,47.6052365,530369_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3234834,47.6148076,530371_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3254408,47.6073038,530376_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3329718,47.6062866,530392_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3534857,47.6186576,530403_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3249784,47.5981386,530442_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3434263,47.6121255,530452_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3333978,47.6029992,530454_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3208067,47.622365,530460_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3206458,47.6083587,530479_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3264549,47.5968486,530487_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3510352,47.616627,530506_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3330854,47.6050956,530525_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3209012,47.6147956,530531_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3257502,47.6091693,530561_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3336763,47.6027375,530566_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3207777,47.6215616,530577_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.320703,47.6155944,530597_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3501629,47.6173019,530604_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3311779,47.6047723,530605_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3279913,47.6148724,530607_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3533977,47.6148121,530621_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3343363,47.604573,530670_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3277115,47.6062383,530679_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3261352,47.6138563,530689_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3264456,47.6001994,530696_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3420083,47.6134093,530703_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3511373,47.6155154,530723_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3373621,47.6170142,530737_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3208102,47.6236081,530745_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3492325,47.6167473,530763_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3275794,47.5972932,530818_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.342674,47.6127031,530838_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3234677,47.6133403,530872_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3262721,47.59797,530886_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3486018,47.6174601,530918_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.346937,47.6170347,530927_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3298738,47.6052984,530958_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3512058,47.616745,530998_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.356152,47.6185198,531007_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.336754,47.6172931,531010_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3442337,47.6114972,531013_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3234863,47.6150486,531039_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3264449,47.6003982,531042_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3206398,47.612269,531094_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3251514,47.5964299,531095_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3304273,47.6035101,531111_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3264455,47.6002433,531117_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3561102,47.6186704,531119_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3360949,47.6094403,531123_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.326755,47.605636,531152_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3476994,47.6174854,531164_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3298824,47.605456,531165_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3330539,47.6059596,531188_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3482095,47.6179944,531191_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3262658,47.6005925,531230_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.326267,47.6002704,531243_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3330926,47.6041067,531260_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.346299,47.6168758,531272_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3347712,47.6079938,531275_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3357372,47.604979,531310_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3418268,47.6135496,531312_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3235271,47.615754,531337_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.320779,47.6216383,531342_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3249819,47.5962328,531346_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3272365,47.6074325,531349_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3238234,47.6068712,531356_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3275847,47.5985552,531360_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.329494,47.6046389,531430_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3327667,47.6050934,531445_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3234347,47.6125994,531456_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3210227,47.6226891,531457_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3214083,47.6078962,531459_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3483691,47.6176401,531468_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3410845,47.6137861,531495_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3378437,47.6116494,531502_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3305811,47.6040391,531505_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3486305,47.618043,531510_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3322958,47.6184506,531513_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3198058,47.6127115,531515_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.320649,47.6134725,531537_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3485418,47.6175065,531543_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3249817,47.5962738,531545_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3234848,47.6149261,531546_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.32353,47.6158963,531550_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3278025,47.6149995,531555_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3272984,47.6074937,531609_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3264453,47.6002872,531617_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3208315,47.6246405,531620_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.320706,47.6157845,531646_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3249962,47.6084662,531675_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3437748,47.6151654,531681_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.333822,47.6069295,531692_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3248132,47.6064574,531697_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3482453,47.618516,531717_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3293343,47.6075092,531732_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.325162,47.5978424,531739_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3408323,47.6141268,531742_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3396957,47.612754,531760_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3277558,47.6002202,531761_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3319855,47.6064066,531773_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3262672,47.6002265,531776_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3296013,47.6185774,531778_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3249787,47.5980839,531780_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3338822,47.6046274,531787_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.326298,47.6079249,531815_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3231566,47.6122946,531830_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.344207,47.6115178,531836_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3234454,47.6139503,531848_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3262723,47.6010088,531899_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3425628,47.612789,531909_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3365711,47.6046235,531990_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3378028,47.6039718,532010_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3237116,47.6069179,532013_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3232404,47.6080949,532040_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3392942,47.6153117,532056_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3430195,47.6149374,532067_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3264173,47.601266,532073_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3249823,47.5961085,532109_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3286791,47.6069515,532129_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3424171,47.6129017,532149_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3289851,47.6076553,532177_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3426945,47.6128705,532192_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3214469,47.6079963,532193_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3249909,47.5970387,532214_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3210211,47.6225892,532219_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3364164,47.6045528,532225_ilegal,Any,Block,4360.0,1.0,
,Public,NoCharger,non-res,,,-122.3321998,47.6044801,532231_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.338976,47.6255493,532260_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3264177,47.601173,532266_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3280005,47.614347,532280_ilegal,Any,Block,4360.0,1.0,
,Commercial,NoCharger,non-res,,,-122.3420551,47.6133731,532291_ilegal,Any,Block,4360.0,1.0,
